Time,Initial_ratio_Triple,Treatment,Replicate,Ratio_startcycle,Triple,G238S,Ratio,CTX,Unique_code
240,0.9,0.93,4,0.156714657,38880000,303580000,0.113531507,12.5,0.9_12.5_T240_Repl4
240,0.9,0.93,5,0.221940667,94260000,217900000,0.301960533,12.5,0.9_12.5_T240_Repl5
240,0.9,0.93,6,0.227509658,75260000,242900000,0.236547649,12.5,0.9_12.5_T240_Repl6
240,0.9,0.93,7,0.140483115,29180000,319560000,0.08367265,12.5,0.9_12.5_T240_Repl7
240,0.9,0.93,8,0.200958997,81440000,234300000,0.257933743,12.5,0.9_12.5_T240_Repl8
240,0.9,2,1,0.240067784,88400000,213360000,0.292948038,12.5,0.9_12.5_T240_Repl1
240,0.9,2,2,0.299661161,90480000,204220000,0.307024092,12.5,0.9_12.5_T240_Repl2
240,0.9,2,3,0.368407804,93080000,214460000,0.302659817,12.5,0.9_12.5_T240_Repl3
240,0.9,2,4,0.124212971,61340000,254580000,0.194163079,12.5,0.9_12.5_T240_Repl4
240,0.9,2,5,0.363534173,86820000,214500000,0.288132218,12.5,0.9_12.5_T240_Repl5
240,0.9,2,6,0.375887978,97120000,205780000,0.320633873,12.5,0.9_12.5_T240_Repl6
240,0.9,2,7,0.285133604,78580000,223580000,0.260060895,12.5,0.9_12.5_T240_Repl7
240,0.9,2,8,0.298118191,93760000,197440000,0.321978022,12.5,0.9_12.5_T240_Repl8
0,0.1,0.2,1,0.1,,,0.1,25,0.1_25_T0_Repl1
0,0.1,0.2,2,0.1,,,0.1,25,0.1_25_T0_Repl2
0,0.1,0.2,3,0.1,,,0.1,25,0.1_25_T0_Repl3
0,0.1,0.2,4,0.1,,,0.1,25,0.1_25_T0_Repl4
0,0.1,0.2,5,0.1,,,0.1,25,0.1_25_T0_Repl5
0,0.1,0.2,6,0.1,,,0.1,25,0.1_25_T0_Repl6
0,0.1,0.2,7,0.1,,,0.1,25,0.1_25_T0_Repl7
0,0.1,0.2,8,0.1,,,0.1,25,0.1_25_T0_Repl8
0,0.1,0.43,1,0.1,,,0.1,25,0.1_25_T0_Repl1
0,0.1,0.43,2,0.1,,,0.1,25,0.1_25_T0_Repl2
0,0.1,0.43,3,0.1,,,0.1,25,0.1_25_T0_Repl3
0,0.1,0.43,4,0.1,,,0.1,25,0.1_25_T0_Repl4
0,0.1,0.43,5,0.1,,,0.1,25,0.1_25_T0_Repl5
0,0.1,0.43,6,0.1,,,0.1,25,0.1_25_T0_Repl6
0,0.1,0.43,7,0.1,,,0.1,25,0.1_25_T0_Repl7
0,0.1,0.43,8,0.1,,,0.1,25,0.1_25_T0_Repl8
0,0.1,0.93,1,0.1,,,0.1,25,0.1_25_T0_Repl1
0,0.1,0.93,2,0.1,,,0.1,25,0.1_25_T0_Repl2
0,0.1,0.93,3,0.1,,,0.1,25,0.1_25_T0_Repl3
0,0.1,0.93,4,0.1,,,0.1,25,0.1_25_T0_Repl4
0,0.1,0.93,5,0.1,,,0.1,25,0.1_25_T0_Repl5
0,0.1,0.93,6,0.1,,,0.1,25,0.1_25_T0_Repl6
0,0.1,0.93,7,0.1,,,0.1,25,0.1_25_T0_Repl7
0,0.1,0.93,8,0.1,,,0.1,25,0.1_25_T0_Repl8
0,0.1,2,1,0.1,,,0.1,25,0.1_25_T0_Repl1
0,0.1,2,2,0.1,,,0.1,25,0.1_25_T0_Repl2
0,0.1,2,3,0.1,,,0.1,25,0.1_25_T0_Repl3
0,0.1,2,4,0.1,,,0.1,25,0.1_25_T0_Repl4
0,0.1,2,5,0.1,,,0.1,25,0.1_25_T0_Repl5
0,0.1,2,6,0.1,,,0.1,25,0.1_25_T0_Repl6
0,0.1,2,7,0.1,,,0.1,25,0.1_25_T0_Repl7
0,0.1,2,8,0.1,,,0.1,25,0.1_25_T0_Repl8
0,0.5,0.2,1,0.5,,,0.5,25,0.5_25_T0_Repl1
0,0.5,0.2,2,0.5,,,0.5,25,0.5_25_T0_Repl2
0,0.5,0.2,3,0.5,,,0.5,25,0.5_25_T0_Repl3
0,0.5,0.2,4,0.5,,,0.5,25,0.5_25_T0_Repl4
0,0.5,0.2,5,0.5,,,0.5,25,0.5_25_T0_Repl5
0,0.5,0.2,6,0.5,,,0.5,25,0.5_25_T0_Repl6
0,0.5,0.2,7,0.5,,,0.5,25,0.5_25_T0_Repl7
0,0.5,0.2,8,0.5,,,0.5,25,0.5_25_T0_Repl8
0,0.5,0.43,1,0.5,,,0.5,25,0.5_25_T0_Repl1
0,0.5,0.43,2,0.5,,,0.5,25,0.5_25_T0_Repl2
0,0.5,0.43,3,0.5,,,0.5,25,0.5_25_T0_Repl3
0,0.5,0.43,4,0.5,,,0.5,25,0.5_25_T0_Repl4
0,0.5,0.43,5,0.5,,,0.5,25,0.5_25_T0_Repl5
0,0.5,0.43,6,0.5,,,0.5,25,0.5_25_T0_Repl6
0,0.5,0.43,7,0.5,,,0.5,25,0.5_25_T0_Repl7
0,0.5,0.43,8,0.5,,,0.5,25,0.5_25_T0_Repl8
0,0.5,0.93,1,0.5,,,0.5,25,0.5_25_T0_Repl1
0,0.5,0.93,2,0.5,,,0.5,25,0.5_25_T0_Repl2
0,0.5,0.93,3,0.5,,,0.5,25,0.5_25_T0_Repl3
0,0.5,0.93,4,0.5,,,0.5,25,0.5_25_T0_Repl4
0,0.5,0.93,5,0.5,,,0.5,25,0.5_25_T0_Repl5
0,0.5,0.93,6,0.5,,,0.5,25,0.5_25_T0_Repl6
0,0.5,0.93,7,0.5,,,0.5,25,0.5_25_T0_Repl7
0,0.5,0.93,8,0.5,,,0.5,25,0.5_25_T0_Repl8
0,0.5,2,1,0.5,,,0.5,25,0.5_25_T0_Repl1
0,0.5,2,2,0.5,,,0.5,25,0.5_25_T0_Repl2
0,0.5,2,3,0.5,,,0.5,25,0.5_25_T0_Repl3
0,0.5,2,4,0.5,,,0.5,25,0.5_25_T0_Repl4
0,0.5,2,5,0.5,,,0.5,25,0.5_25_T0_Repl5
0,0.5,2,6,0.5,,,0.5,25,0.5_25_T0_Repl6
0,0.5,2,7,0.5,,,0.5,25,0.5_25_T0_Repl7
0,0.5,2,8,0.5,,,0.5,25,0.5_25_T0_Repl8
0,0.9,0.2,1,0.9,,,0.9,25,0.9_25_T0_Repl1
0,0.9,0.2,2,0.9,,,0.9,25,0.9_25_T0_Repl2
0,0.9,0.2,3,0.9,,,0.9,25,0.9_25_T0_Repl3
0,0.9,0.2,4,0.9,,,0.9,25,0.9_25_T0_Repl4
0,0.9,0.2,5,0.9,,,0.9,25,0.9_25_T0_Repl5
0,0.9,0.2,6,0.9,,,0.9,25,0.9_25_T0_Repl6
0,0.9,0.2,7,0.9,,,0.9,25,0.9_25_T0_Repl7
0,0.9,0.2,8,0.9,,,0.9,25,0.9_25_T0_Repl8
0,0.9,0.43,1,0.9,,,0.9,25,0.9_25_T0_Repl1
0,0.9,0.43,2,0.9,,,0.9,25,0.9_25_T0_Repl2
0,0.9,0.43,3,0.9,,,0.9,25,0.9_25_T0_Repl3
0,0.9,0.43,4,0.9,,,0.9,25,0.9_25_T0_Repl4
0,0.9,0.43,5,0.9,,,0.9,25,0.9_25_T0_Repl5
0,0.9,0.43,6,0.9,,,0.9,25,0.9_25_T0_Repl6
0,0.9,0.43,7,0.9,,,0.9,25,0.9_25_T0_Repl7
0,0.9,0.43,8,0.9,,,0.9,25,0.9_25_T0_Repl8
0,0.9,0.93,1,0.9,,,0.9,25,0.9_25_T0_Repl1
0,0.9,0.93,2,0.9,,,0.9,25,0.9_25_T0_Repl2
0,0.9,0.93,3,0.9,,,0.9,25,0.9_25_T0_Repl3
0,0.9,0.93,4,0.9,,,0.9,25,0.9_25_T0_Repl4
0,0.9,0.93,5,0.9,,,0.9,25,0.9_25_T0_Repl5
0,0.9,0.93,6,0.9,,,0.9,25,0.9_25_T0_Repl6
0,0.9,0.93,7,0.9,,,0.9,25,0.9_25_T0_Repl7
0,0.9,0.93,8,0.9,,,0.9,25,0.9_25_T0_Repl8
0,0.9,2,1,0.9,,,0.9,25,0.9_25_T0_Repl1
0,0.9,2,2,0.9,,,0.9,25,0.9_25_T0_Repl2
0,0.9,2,3,0.9,,,0.9,25,0.9_25_T0_Repl3
0,0.9,2,4,0.9,,,0.9,25,0.9_25_T0_Repl4
0,0.9,2,5,0.9,,,0.9,25,0.9_25_T0_Repl5
0,0.9,2,6,0.9,,,0.9,25,0.9_25_T0_Repl6
0,0.9,2,7,0.9,,,0.9,25,0.9_25_T0_Repl7
0,0.9,2,8,0.9,,,0.9,25,0.9_25_T0_Repl8
48,0.1,0.2,1,0.1,390800000,300000,0.999232933,25,0.1_25_T48_Repl1
48,0.1,0.2,2,0.1,389340000,700000,0.998205312,25,0.1_25_T48_Repl2
48,0.1,0.2,3,0.1,394400000,380000,0.999037439,25,0.1_25_T48_Repl3
48,0.1,0.2,4,0.1,393980000,480000,0.998783147,25,0.1_25_T48_Repl4
48,0.1,0.2,5,0.1,390040000,560000,0.998566308,25,0.1_25_T48_Repl5
48,0.1,0.2,6,0.1,383160000,220000,0.999426157,25,0.1_25_T48_Repl6
48,0.1,0.2,7,0.1,393240000,520000,0.998679399,25,0.1_25_T48_Repl7
48,0.1,0.2,8,0.1,392820000,560000,0.99857644,25,0.1_25_T48_Repl8
48,0.1,0.43,1,0.1,70240000,270940000,0.205873732,25,0.1_25_T48_Repl1
48,0.1,0.43,2,0.1,76180000,262740000,0.224772808,25,0.1_25_T48_Repl2
48,0.1,0.43,3,0.1,12960000,358600000,0.034879966,25,0.1_25_T48_Repl3
48,0.1,0.43,4,0.1,40040000,307040000,0.115362452,25,0.1_25_T48_Repl4
48,0.1,0.43,5,0.1,19280000,152650000,0.112138661,25,0.1_25_T48_Repl5
48,0.1,0.43,6,0.1,54800000,288840000,0.159469212,25,0.1_25_T48_Repl6
48,0.1,0.43,7,0.1,96620000,233580000,0.292610539,25,0.1_25_T48_Repl7
48,0.1,0.43,8,0.1,11840000,252240000,0.044834899,25,0.1_25_T48_Repl8
48,0.1,0.93,1,0.1,3840000,362980000,0.01046835,25,0.1_25_T48_Repl1
48,0.1,0.93,2,0.1,3420000,365540000,0.009269297,25,0.1_25_T48_Repl2
48,0.1,0.93,3,0.1,4040000,366720000,0.010896537,25,0.1_25_T48_Repl3
48,0.1,0.93,4,0.1,6440000,360560000,0.017547684,25,0.1_25_T48_Repl4
48,0.1,0.93,5,0.1,3680000,363980000,0.010009248,25,0.1_25_T48_Repl5
48,0.1,0.93,6,0.1,3260000,365800000,0.008833252,25,0.1_25_T48_Repl6
48,0.1,0.93,7,0.1,2780000,365800000,0.00754246,25,0.1_25_T48_Repl7
48,0.1,0.93,8,0.1,3920000,362260000,0.010705118,25,0.1_25_T48_Repl8
48,0.1,2,1,0.1,4060000,339440000,0.011819505,25,0.1_25_T48_Repl1
48,0.1,2,2,0.1,5660000,344560000,0.01616127,25,0.1_25_T48_Repl2
48,0.1,2,3,0.1,3280000,348880000,0.009313948,25,0.1_25_T48_Repl3
48,0.1,2,4,0.1,3640000,348760000,0.010329171,25,0.1_25_T48_Repl4
48,0.1,2,5,0.1,3760000,348280000,0.010680604,25,0.1_25_T48_Repl5
48,0.1,2,6,0.1,2740000,173300000,0.015564644,25,0.1_25_T48_Repl6
48,0.1,2,7,0.1,3340000,348720000,0.009487019,25,0.1_25_T48_Repl7
48,0.1,2,8,0.1,4740000,343840000,0.013598026,25,0.1_25_T48_Repl8
48,0.5,0.2,1,0.5,186880000,145120000,0.562891566,25,0.5_25_T48_Repl1
48,0.5,0.2,2,0.5,24240000,336320000,0.067228755,25,0.5_25_T48_Repl2
48,0.5,0.2,3,0.5,12000000,351800000,0.032985157,25,0.5_25_T48_Repl3
48,0.5,0.2,4,0.5,37820000,312460000,0.107970766,25,0.5_25_T48_Repl4
48,0.5,0.2,5,0.5,17860000,342360000,0.049580812,25,0.5_25_T48_Repl5
48,0.5,0.2,6,0.5,23980000,337440000,0.0663494,25,0.5_25_T48_Repl6
48,0.5,0.2,7,0.5,31740000,319340000,0.090406745,25,0.5_25_T48_Repl7
48,0.5,0.2,8,0.5,38220000,316400000,0.107777339,25,0.5_25_T48_Repl8
48,0.5,0.43,1,0.5,16800000,349720000,0.045836516,25,0.5_25_T48_Repl1
48,0.5,0.43,2,0.5,15720000,353160000,0.042615485,25,0.5_25_T48_Repl2
48,0.5,0.43,3,0.5,23020000,341160000,0.0632105,25,0.5_25_T48_Repl3
48,0.5,0.43,4,0.5,27640000,329120000,0.077475053,25,0.5_25_T48_Repl4
48,0.5,0.43,5,0.5,18220000,347620000,0.049803193,25,0.5_25_T48_Repl5
48,0.5,0.43,6,0.5,17740000,347340000,0.048592089,25,0.5_25_T48_Repl6
48,0.5,0.43,7,0.5,14400000,351480000,0.039357166,25,0.5_25_T48_Repl7
48,0.5,0.43,8,0.5,16940000,343760000,0.046964236,25,0.5_25_T48_Repl8
48,0.5,0.93,1,0.5,25580000,319760000,0.074071929,25,0.5_25_T48_Repl1
48,0.5,0.93,2,0.5,25280000,323780000,0.072423079,25,0.5_25_T48_Repl2
48,0.5,0.93,3,0.5,20040000,335760000,0.056323777,25,0.5_25_T48_Repl3
48,0.5,0.93,4,0.5,26760000,324340000,0.076217602,25,0.5_25_T48_Repl4
48,0.5,0.93,5,0.5,24040000,326720000,0.068536891,25,0.5_25_T48_Repl5
48,0.5,0.93,6,0.5,20700000,329480000,0.059112456,25,0.5_25_T48_Repl6
48,0.5,0.93,7,0.5,30380000,316560000,0.087565573,25,0.5_25_T48_Repl7
48,0.5,0.93,8,0.5,29660000,314840000,0.086095791,25,0.5_25_T48_Repl8
48,0.5,2,1,0.5,33360000,291000000,0.102848687,25,0.5_25_T48_Repl1
48,0.5,2,2,0.5,41720000,285000000,0.127693438,25,0.5_25_T48_Repl2
48,0.5,2,3,0.5,40900000,286100000,0.125076453,25,0.5_25_T48_Repl3
48,0.5,2,4,0.5,42640000,280240000,0.132061447,25,0.5_25_T48_Repl4
48,0.5,2,5,0.5,24510000,136140000,0.152567694,25,0.5_25_T48_Repl5
48,0.5,2,6,0.5,45760000,279340000,0.14075669,25,0.5_25_T48_Repl6
48,0.5,2,7,0.5,36440000,291020000,0.111280767,25,0.5_25_T48_Repl7
48,0.5,2,8,0.5,41240000,282160000,0.127520099,25,0.5_25_T48_Repl8
48,0.9,0.2,1,0.9,83820000,238640000,0.259939217,25,0.9_25_T48_Repl1
48,0.9,0.2,2,0.9,144940000,162720000,0.471104466,25,0.9_25_T48_Repl2
48,0.9,0.2,3,0.9,154420000,157140000,0.49563487,25,0.9_25_T48_Repl3
48,0.9,0.2,4,0.9,149960000,166620000,0.473687536,25,0.9_25_T48_Repl4
48,0.9,0.2,5,0.9,84080000,244120000,0.256185253,25,0.9_25_T48_Repl5
48,0.9,0.2,6,0.9,77880000,247600000,0.239277375,25,0.9_25_T48_Repl6
48,0.9,0.2,7,0.9,106140000,210400000,0.335313073,25,0.9_25_T48_Repl7
48,0.9,0.2,8,0.9,128300000,181340000,0.414352151,25,0.9_25_T48_Repl8
48,0.9,0.43,1,0.9,83840000,241420000,0.25776302,25,0.9_25_T48_Repl1
48,0.9,0.43,2,0.9,101320000,220380000,0.314951818,25,0.9_25_T48_Repl2
48,0.9,0.43,3,0.9,155820000,161900000,0.490431827,25,0.9_25_T48_Repl3
48,0.9,0.43,4,0.9,105880000,219540000,0.325364145,25,0.9_25_T48_Repl4
48,0.9,0.43,5,0.9,121080000,199560000,0.37761976,25,0.9_25_T48_Repl5
48,0.9,0.43,6,0.9,137000000,185120000,0.425307339,25,0.9_25_T48_Repl6
48,0.9,0.43,7,0.9,103400000,219600000,0.320123839,25,0.9_25_T48_Repl7
48,0.9,0.43,8,0.9,99820000,224900000,0.307403301,25,0.9_25_T48_Repl8
48,0.9,0.93,1,0.9,169300000,145520000,0.537767613,25,0.9_25_T48_Repl1
48,0.9,0.93,2,0.9,170060000,143320000,0.542663859,25,0.9_25_T48_Repl2
48,0.9,0.93,3,0.9,155140000,158480000,0.494675084,25,0.9_25_T48_Repl3
48,0.9,0.93,4,0.9,131700000,181140000,0.420981972,25,0.9_25_T48_Repl4
48,0.9,0.93,5,0.9,170200000,143520000,0.542521994,25,0.9_25_T48_Repl5
48,0.9,0.93,6,0.9,190460000,123000000,0.607605436,25,0.9_25_T48_Repl6
48,0.9,0.93,7,0.9,175700000,136420000,0.562924516,25,0.9_25_T48_Repl7
48,0.9,0.93,8,0.9,163880000,143300000,0.533498275,25,0.9_25_T48_Repl8
48,0.9,2,1,0.9,203220000,102300000,0.665161037,25,0.9_25_T48_Repl1
48,0.9,2,2,0.9,180580000,125620000,0.589745265,25,0.9_25_T48_Repl2
48,0.9,2,3,0.9,181400000,122780000,0.59635742,25,0.9_25_T48_Repl3
48,0.9,2,4,0.9,178320000,127660000,0.582783188,25,0.9_25_T48_Repl4
48,0.9,2,5,0.9,185180000,118240000,0.610309142,25,0.9_25_T48_Repl5
48,0.9,2,6,0.9,180920000,122540000,0.596190602,25,0.9_25_T48_Repl6
48,0.9,2,7,0.9,173000000,123500000,0.583473862,25,0.9_25_T48_Repl7
48,0.9,2,8,0.9,224940000,81280000,0.734569917,25,0.9_25_T48_Repl8
96,0.1,0.2,1,0.999232933,393560000,0,1,25,0.1_25_T96_Repl1
96,0.1,0.2,2,0.998205312,391360000,60000,0.999846712,25,0.1_25_T96_Repl2
96,0.1,0.2,3,0.999037439,75020000,4000,0.999946684,25,0.1_25_T96_Repl3
96,0.1,0.2,4,0.998783147,128366666.7,13333.33333,0.999896142,25,0.1_25_T96_Repl4
96,0.1,0.2,5,0.998566308,195450000,10000,0.999948839,25,0.1_25_T96_Repl5
96,0.1,0.2,6,0.999426157,194940000,10000,0.999948705,25,0.1_25_T96_Repl6
96,0.1,0.2,7,0.998679399,392280000,0,1,25,0.1_25_T96_Repl7
96,0.1,0.2,8,0.99857644,394520000,0,1,25,0.1_25_T96_Repl8
96,0.1,0.43,1,0.205873732,1368000,2042000,0.401173021,25,0.1_25_T96_Repl1
96,0.1,0.43,2,0.224772808,92160000,231620000,0.284637717,25,0.1_25_T96_Repl2
96,0.1,0.43,3,0.034879966,5080000,178880000,0.027614699,25,0.1_25_T96_Repl3
96,0.1,0.43,4,0.115362452,11806666.67,105646666.7,0.100522193,25,0.1_25_T96_Repl4
96,0.1,0.43,5,0.112138661,21210000,156230000,0.119533363,25,0.1_25_T96_Repl5
96,0.1,0.43,6,0.159469212,19853333.33,96613333.33,0.170463652,25,0.1_25_T96_Repl6
96,0.1,0.43,7,0.292610539,63620000,54466666.67,0.538756845,25,0.1_25_T96_Repl7
96,0.1,0.43,8,0.044834899,1466666.667,20620000,0.066405071,25,0.1_25_T96_Repl8
96,0.1,0.93,1,0.01046835,1860000,386920000,0.004784197,25,0.1_25_T96_Repl1
96,0.1,0.93,2,0.009269297,493333.3333,126773333.3,0.003876375,25,0.1_25_T96_Repl2
96,0.1,0.93,3,0.010896537,990000,190470000,0.005170793,25,0.1_25_T96_Repl3
96,0.1,0.93,4,0.017547684,2120000,188520000,0.011120436,25,0.1_25_T96_Repl4
96,0.1,0.93,5,0.010009248,1053333.333,126313333.3,0.008270086,25,0.1_25_T96_Repl5
96,0.1,0.93,6,0.008833252,590000,94270000,0.006219692,25,0.1_25_T96_Repl6
96,0.1,0.93,7,0.00754246,525000,93895000,0.005560263,25,0.1_25_T96_Repl7
96,0.1,0.93,8,0.010705118,1180000,192430000,0.006094727,25,0.1_25_T96_Repl8
96,0.1,2,1,0.011819505,820000,190880000,0.004277517,25,0.1_25_T96_Repl1
96,0.1,2,2,0.01616127,1013333.333,124826666.7,0.008052554,25,0.1_25_T96_Repl2
96,0.1,2,3,0.009313948,460000,92560000,0.004945173,25,0.1_25_T96_Repl3
96,0.1,2,4,0.010329171,640000,188070000,0.003391447,25,0.1_25_T96_Repl4
96,0.1,2,5,0.010680604,354285.7143,51974285.71,0.006770407,25,0.1_25_T96_Repl5
96,0.1,2,6,0.015564644,406666.6667,39837777.78,0.010104914,25,0.1_25_T96_Repl6
96,0.1,2,7,0.009487019,488000,72632000,0.006673961,25,0.1_25_T96_Repl7
96,0.1,2,8,0.013598026,485714.2857,52420000,0.009180753,25,0.1_25_T96_Repl8
96,0.5,0.2,1,0.562891566,38814285.71,12151428.57,0.76157641,25,0.5_25_T96_Repl1
96,0.5,0.2,2,0.067228755,4400000,88395000,0.047416348,25,0.5_25_T96_Repl2
96,0.5,0.2,3,0.032985157,1411428.571,51191428.57,0.026831785,25,0.5_25_T96_Repl3
96,0.5,0.2,4,0.107970766,395000,3986000,0.090162063,25,0.5_25_T96_Repl4
96,0.5,0.2,5,0.049580812,409000,7472000,0.051896967,25,0.5_25_T96_Repl5
96,0.5,0.2,6,0.0663494,72000,1400000,0.048913043,25,0.5_25_T96_Repl6
96,0.5,0.2,7,0.090406745,6330000,85435000,0.068980548,25,0.5_25_T96_Repl7
96,0.5,0.2,8,0.107777339,4671111.111,36153333.33,0.114419465,25,0.5_25_T96_Repl8
96,0.5,0.43,1,0.045836516,3793333.333,117846666.7,0.031184917,25,0.5_25_T96_Repl1
96,0.5,0.43,2,0.042615485,4360000,178700000,0.023817328,25,0.5_25_T96_Repl2
96,0.5,0.43,3,0.0632105,5526666.667,114573333.3,0.046017208,25,0.5_25_T96_Repl3
96,0.5,0.43,4,0.077475053,9920000,168050000,0.055739731,25,0.5_25_T96_Repl4
96,0.5,0.43,5,0.049803193,4970000,176570000,0.027376887,25,0.5_25_T96_Repl5
96,0.5,0.43,6,0.048592089,3380000,85940000,0.037841469,25,0.5_25_T96_Repl6
96,0.5,0.43,7,0.039357166,3340000,117640000,0.027607869,25,0.5_25_T96_Repl7
96,0.5,0.43,8,0.046964236,1620000,49088571.43,0.031947262,25,0.5_25_T96_Repl8
96,0.5,0.93,1,0.074071929,7170000,179480000,0.038414144,25,0.5_25_T96_Repl1
96,0.5,0.93,2,0.072423079,6370000,181630000,0.033882979,25,0.5_25_T96_Repl2
96,0.5,0.93,3,0.056323777,3786666.667,121260000,0.030282028,25,0.5_25_T96_Repl3
96,0.5,0.93,4,0.076217602,8440000,178630000,0.045116801,25,0.5_25_T96_Repl4
96,0.5,0.93,5,0.068536891,7070000,177140000,0.03838011,25,0.5_25_T96_Repl5
96,0.5,0.93,6,0.059112456,5640000,182100000,0.030041547,25,0.5_25_T96_Repl6
96,0.5,0.93,7,0.087565573,6946666.667,113973333.3,0.057448451,25,0.5_25_T96_Repl7
96,0.5,0.93,8,0.086095791,5175000,87735000,0.055699064,25,0.5_25_T96_Repl8
96,0.5,2,1,0.102848687,2460000,26453333.33,0.085081854,25,0.5_25_T96_Repl1
96,0.5,2,2,0.127693438,4205714.286,45268571.43,0.085008085,25,0.5_25_T96_Repl2
96,0.5,2,3,0.125076453,3885000,39322500,0.089914945,25,0.5_25_T96_Repl3
96,0.5,2,4,0.132061447,3695555.556,34286666.67,0.097296981,25,0.5_25_T96_Repl4
96,0.5,2,5,0.152567694,3596666.667,23898333.33,0.130811663,25,0.5_25_T96_Repl5
96,0.5,2,6,0.14075669,4714285.714,45342857.14,0.094178082,25,0.5_25_T96_Repl6
96,0.5,2,7,0.111280767,5976000,64504000,0.084790011,25,0.5_25_T96_Repl7
96,0.5,2,8,0.127520099,1365000,14360000,0.086804452,25,0.5_25_T96_Repl8
96,0.9,0.2,1,0.259939217,11984000,58508000,0.170005107,25,0.9_25_T96_Repl1
96,0.9,0.2,2,0.471104466,29315000,55445000,0.345858896,25,0.9_25_T96_Repl2
96,0.9,0.2,3,0.49563487,29096666.67,25323333.33,0.534668627,25,0.9_25_T96_Repl3
96,0.9,0.2,4,0.473687536,18152500,25145000,0.419250534,25,0.9_25_T96_Repl4
96,0.9,0.2,5,0.256185253,17320000,100500000,0.147003904,25,0.9_25_T96_Repl5
96,0.9,0.2,6,0.239277375,8882857.143,42648571.43,0.172377467,25,0.9_25_T96_Repl6
96,0.9,0.2,7,0.335313073,23185000,63125000,0.268624725,25,0.9_25_T96_Repl7
96,0.9,0.2,8,0.414352151,23712000,44528000,0.347479484,25,0.9_25_T96_Repl8
96,0.9,0.43,1,0.25776302,4700000,20958461.54,0.183175441,25,0.9_25_T96_Repl1
96,0.9,0.43,2,0.314951818,23293333.33,88940000,0.207543808,25,0.9_25_T96_Repl2
96,0.9,0.43,3,0.490431827,58480000,101920000,0.364588529,25,0.9_25_T96_Repl3
96,0.9,0.43,4,0.325364145,17615000,67165000,0.20777306,25,0.9_25_T96_Repl4
96,0.9,0.43,5,0.37761976,23730000,59095000,0.286507697,25,0.9_25_T96_Repl5
96,0.9,0.43,6,0.425307339,7458571.429,15142857.14,0.330004424,25,0.9_25_T96_Repl6
96,0.9,0.43,7,0.320123839,18065000,65175000,0.217023066,25,0.9_25_T96_Repl7
96,0.9,0.43,8,0.307403301,17185000,66145000,0.206228249,25,0.9_25_T96_Repl8
96,0.9,0.93,1,0.537767613,21400000,35186666.67,0.378180961,25,0.9_25_T96_Repl1
96,0.9,0.93,2,0.542663859,29555000,51975000,0.3625046,25,0.9_25_T96_Repl2
96,0.9,0.93,3,0.494675084,21544000,45500000,0.321341209,25,0.9_25_T96_Repl3
96,0.9,0.93,4,0.420981972,28933333.33,82560000,0.259507295,25,0.9_25_T96_Repl4
96,0.9,0.93,5,0.542521994,43486666.67,65406666.67,0.399351047,25,0.9_25_T96_Repl5
96,0.9,0.93,6,0.607605436,51826666.67,56053333.33,0.480410332,25,0.9_25_T96_Repl6
96,0.9,0.93,7,0.562924516,62550000,101370000,0.38158858,25,0.9_25_T96_Repl7
96,0.9,0.93,8,0.533498275,24504000,43900000,0.358224665,25,0.9_25_T96_Repl8
96,0.9,2,1,0.665161037,4392000,4080000,0.518413598,25,0.9_25_T96_Repl1
96,0.9,2,2,0.589745265,17604000,16438000,0.517125903,25,0.9_25_T96_Repl2
96,0.9,2,3,0.59635742,26277142.86,23240000,0.53066759,25,0.9_25_T96_Repl3
96,0.9,2,4,0.582783188,43480000,42310000,0.506818977,25,0.9_25_T96_Repl4
96,0.9,2,5,0.610309142,20202222.22,17931111.11,0.529778555,25,0.9_25_T96_Repl5
96,0.9,2,6,0.596190602,20693333.33,17028888.89,0.548571429,25,0.9_25_T96_Repl6
96,0.9,2,7,0.583473862,25980000,22614285.71,0.534630762,25,0.9_25_T96_Repl7
96,0.9,2,8,0.734569917,31387500,12270000,0.718948634,25,0.9_25_T96_Repl8
144,0.1,0.2,1,1,395980000,0,1,25,0.1_25_T144_Repl1
144,0.1,0.2,2,0.999846712,394640000,0,1,25,0.1_25_T144_Repl2
144,0.1,0.2,3,0.999946684,395880000,160000,0.999596,25,0.1_25_T144_Repl3
144,0.1,0.2,4,0.999896142,396420000,20000,0.999949551,25,0.1_25_T144_Repl4
144,0.1,0.2,5,0.999948839,396620000,0,1,25,0.1_25_T144_Repl5
144,0.1,0.2,6,0.999948705,394840000,0,1,25,0.1_25_T144_Repl6
144,0.1,0.2,7,1,396800000,0,1,25,0.1_25_T144_Repl7
144,0.1,0.2,8,1,396900000,20000,0.999949612,25,0.1_25_T144_Repl8
144,0.1,0.43,1,0.401173021,64760000,239180000,0.213068369,25,0.1_25_T144_Repl1
144,0.1,0.43,2,0.284637717,66160000,240620000,0.21565943,25,0.1_25_T144_Repl2
144,0.1,0.43,3,0.027614699,13920000,332220000,0.040214942,25,0.1_25_T144_Repl3
144,0.1,0.43,4,0.100522193,13620000,346860000,0.037782956,25,0.1_25_T144_Repl4
144,0.1,0.43,5,0.119533363,15660000,341880000,0.043799295,25,0.1_25_T144_Repl5
144,0.1,0.43,6,0.170463652,22400000,333880000,0.062871899,25,0.1_25_T144_Repl6
